---SAE UIC MOTORSPORTS---
---Version #: 1.7---
Message ID: 0x0005AE01

Time Stamp (Second(s)), Engine Speed (RPM), Throttle (%), Intake Temp (C), Coolant Temp (C), Vehicle Speed (KPH), Lambda #2, Battery Voltage (V)
25.1995,6244.52,18.3591,13,84,0,0,13.3866
25.2104,6166.78,18.3591,13,84,0,0,13.638
25.2195,6049.6,17.9685,12,83,0,0,13.3237
25.2295,5897.25,17.9685,13,84,0,0,13.2609
25.2395,5994.52,17.9685,12,83,0,0,13.3866
25.2495,6021.08,17.9685,13,84,0,0,13.4494
25.2605,5916.39,17.9685,13,84,0,0,13.5751
25.2696,5795.3,17.9685,13,83,0,0,13.4494
25.2796,5748.03,17.9685,13,83,0,0,13.5751
25.2896,5764.05,17.9685,13,83,0,0,13.198
25.2996,5665.22,17.9685,12,84,0,0,13.5751
25.3106,5473.82,18.7498,13,83,0,0,13.3237
25.3274,5424.99,18.7498,13,84,0,0,13.5123
25.3296,5422.64,18.7498,13,83,0,0,13.5123
25.3396,5323.82,18.7498,12,84,0,0,13.5123
25.3496,5100.38,18.3591,12,83,0,0,13.5751
25.3681,5037.49,17.9685,13,84,0,0,13.5751
25.3695,5054.68,17.9685,13,84,0,0,13.5751
25.3795,5137.1,17.9685,12,84,0,0,13.3866
25.3895,4992.18,17.9685,13,83,0,0,13.4494
25.3995,4693.35,17.9685,12,84,0,0,13.5751
25.4103,4704.68,17.9685,13,84,0,0,13.5751
25.4195,4741.4,17.9685,13,84,0,0,13.5123
25.4295,4549.21,17.9685,13,84,0,0,13.7008
25.4395,4340.22,17.9685,12,83,0,0,13.5123
25.4495,4384.36,17.9685,13,84,0,0,13.638
25.4695,4112.1,17.9685,13,83,0,0,13.5751
25.4796,4041.4,17.9685,13,84,0,0,13.3866
25.4896,4133.58,17.9685,12,84,0,0,13.3237
25.4996,4145.3,17.9685,12,84,0,0,13.7008
25.5096,4125.77,18.3591,13,83,0,0,13.7636
25.5194,4127.72,17.9685,13,84,0,0,13.198
25.5294,3943.35,17.9685,13,83,0,0,13.3237
25.5482,4071.47,18.3591,13,84,0,0,13.5123
25.5496,4063.66,18.3591,12,84,0,0,13.5123
25.5596,3923.43,17.9685,13,84,0,0,13.4494
25.5695,3966.01,17.9685,13,83,0,0,13.8893
25.5794,3987.49,17.9685,13,84,0,0,13.3866
25.6074,3896.08,17.9685,12,84,0,0,13.2609
25.6095,3903.12,17.9685,12,84,0,0,13.3237
25.6195,3890.62,17.9685,13,84,0,0,13.5751
25.6294,3896.87,17.9685,12,84,0,0,13.2609
25.6395,3812.49,17.9685,12,84,0,0,13.3866
25.6495,3823.04,17.9685,12,84,0,0,13.8893
25.6595,3869.91,17.9685,13,83,0,0,13.3866
25.6705,3846.87,17.9685,12,84,0,0,13.2609
25.6795,3755.07,17.9685,13,84,0,0,13.638
25.6896,3724.6,18.3591,13,84,0,0,13.5123
25.6996,3738.66,17.9685,13,84,0,0,13.5123
25.7096,3640.23,17.9685,12,84,0,0,13.3866
25.7205,3643.74,17.9685,12,84,0,0,13.5751
25.7296,3563.66,17.9685,12,84,0,0,13.198
25.7396,3562.88,17.9685,12,84,0,0,13.5751
25.7496,3501.55,17.9685,12,84,0,0,13.7008
25.7674,3193.35,17.9685,12,83,0,0,13.5123
25.7795,3175.38,17.9685,13,84,0,0,13.7008
25.7895,3475.77,18.3591,13,83,0,0,13.9522
25.7995,3489.45,17.9685,12,84,0,0,13.3237
25.8095,2986.71,17.9685,13,83,0,0,13.7636
25.8195,3083.2,17.9685,13,84,0,0,13.3237
25.8295,3692.57,17.9685,12,84,0,0,13.3237
25.8395,3620.69,17.9685,13,84,0,0,13.3237
25.8504,3032.81,17.9685,12,83,0,0,13.5751
25.8595,2963.67,17.9685,13,84,0,0,13.7636
25.8695,3396.48,17.9685,12,83,0,0,13.2609
25.8795,3610.15,17.9685,12,84,0,0,13.3237
25.8895,3009.37,17.9685,12,84,0,0,13.198
25.9004,2682.81,18.3591,13,84,0,0,13.7636
25.9095,2527.34,17.9685,12,84,0,0,13.0723
25.9274,1677.34,17.9685,13,84,0,0,13.198
25.9295,1679.68,17.9685,13,84,0,0,13.198
25.9395,2626.17,20.7029,12,84,0,0,13.2609
25.9504,4014.83,33.5933,13,84,0,0,13.638
25.9595,5931.24,33.5933,13,84,0,0,13.198
25.9695,6716.39,33.5933,12,84,0,0,13.7636
25.9795,6884.75,18.3591,13,83,0,0,13.5123
25.9894,6171.86,17.9685,12,84,0,0,13.5123
26.0003,4621.47,17.9685,12,84,0,0,13.5751
26.0095,2793.35,17.9685,12,84,0,0,13.7636
26.0194,1870.31,17.9685,13,84,0,0,13.2609
26.0294,1976.17,17.9685,13,84,0,0,13.3237
26.0395,2265.23,17.9685,12,84,0,0,13.4494
26.0502,2201.95,19.1404,12,84,0,0,13.2609
26.0674,1624.61,18.3591,13,84,0,0,13.0723
26.0695,1749.61,18.3591,12,84,0,0,13.0723
26.0795,2458.59,18.7498,13,84,0,0,13.5751
26.0895,2276.95,19.1404,13,84,0,0,13.0723
26.1003,1781.25,21.4841,13,84,0,0,13.5123
26.1095,2019.92,24.9997,13,84,0,0,13.7008
26.1194,2609.76,18.3591,12,84,0,0,13.198
26.1295,2134.37,17.9685,13,84,0,0,13.5751
26.1395,2223.04,20.7029,13,84,0,0,13.1352
26.1503,2796.09,20.7029,13,84,0,0,13.4494
26.1594,2399.99,20.7029,13,84,0,0,13.7008
26.1695,2684.76,22.656,13,84,0,0,13.8893
26.1795,2988.66,23.0466,13,84,0,0,13.638
26.1895,3089.06,22.2653,13,84,0,0,13.7008
26.2003,3143.35,21.8747,13,84,0,0,13.3866
26.2095,3266.79,20.7029,12,84,0,0,13.7008
26.2195,3638.66,20.3122,13,84,0,0,13.8265
26.2295,3638.27,20.3122,13,84,0,0,13.8265
26.2394,3713.66,21.8747,13,84,0,0,13.3237
26.2503,3947.26,43.3588,13,84,0,0,13.5123
26.2595,4625.77,98.4362,13,85,0,0,13.5751
26.2695,5642.96,98.8269,13,84,0,0,13.5123
26.2795,6369.52,98.0456,13,84,0,0,13.5123
26.2895,7335.53,98.0456,13,84,0,0,13.3866
26.3096,10452.7,99.2175,13,84,0,0,13.4494
26.3196,11296.8,96.8738,13,85,0,0,13.4494
26.3296,12179.7,94.53,13,84,0,0,13.2609
26.3396,11125.8,92.1863,12,84,0,0,13.4494
26.3496,8705.06,85.5458,13,85,0,0,13.2609
26.3596,7756.62,96.8738,13,84,0,0,13.3866
26.3696,7874.98,90.2332,13,85,0,0,13.2609
26.3883,8685.14,91.7957,13,85,0,0,13.4494
26.3896,8669.9,92.9676,13,85,0,0,13.4494
26.3995,9580.84,94.1394,13,85,0,0,13.1352
26.4095,9632.01,91.7957,13,85,0,0,13.3866
26.4195,10057.8,91.7957,13,85,0,0,13.1352
26.4304,10675.4,92.5769,14,84,0,0,13.1352
26.4395,10943.3,92.1863,13,84,0,0,13.3866
26.4495,11521.5,92.1863,14,84,0,0,13.2609
26.4595,11743.3,92.9676,13,85,0,0,13.198
26.4695,11211.3,98.8269,14,85,0,0,13.3866
26.4804,9454.67,97.655,13,84,0,0,13.4494
26.4895,7923.42,99.2175,14,84,0,0,13.4494
26.4995,9592.17,97.655,13,84,0,0,13.4494
26.5094,9616.38,98.0456,13,84,0,0,13.3866
26.5195,9835.91,98.0456,14,84,0,0,13.2609
26.5307,10060.1,98.8269,13,84,0,0,13.3866
26.5396,10357.8,98.0456,14,84,0,0,13.3237
26.5496,10901.9,98.4362,13,84,0,0,13.198
26.5596,10822.2,98.0456,14,84,0,0,13.3866
26.5696,10992.9,99.2175,13,84,0,0,13.3237
26.5805,11159,98.4362,14,83,0,0,13.198
26.5896,11505.8,98.0456,13,84,0,0,13.3237
26.5996,11368.3,98.0456,13,84,0,0,13.3237
26.6095,11732,94.9207,13,84,0,0,13.3237
26.6195,11340.2,55.8587,13,84,0,0,13.3237
26.6304,10626.5,37.1089,13,84,0,0,13.3237
26.6395,10058.6,24.2184,13,83,0,0,13.2609
26.6495,8674.98,18.3591,14,84,0,0,13.2609
26.6595,7105.45,17.9685,14,84,0,0,13.198
26.6694,5410.53,17.9685,14,83,0,0,13.5123
26.6804,3523.04,18.3591,13,84,0,0,13.5751
26.6895,2385.15,17.9685,14,83,0,0,13.3866
26.7074,1208.2,19.531,13,84,0,0,12.1296
26.7095,1121.09,20.7029,13,84,0,0,12.1296
26.7194,1046.48,21.0935,13,83,0,0,12.0668
26.7304,1046.48,21.4841,13,83,0,0,12.0039
26.7396,1092.18,21.4841,13,83,0,0,12.381
26.7496,1462.11,19.9216,14,83,0,0,12.1296
26.7596,3589.44,19.9216,13,84,0,0,13.3866
26.7696,5412.49,19.9216,13,83,0,0,13.2609
26.7804,6077.72,31.6402,13,83,0,0,13.1352
26.7895,6461.31,32.0308,13,83,0,0,13.2609
26.7995,6169.13,30.0777,13,84,0,0,13.0723
26.8095,5895.3,18.3591,13,83,0,0,13.638
26.8195,5851.16,17.9685,13,84,0,0,13.4494
26.8305,5503.11,17.9685,13,83,0,0,13.3237
26.8395,5113.27,17.9685,14,83,0,0,13.4494
26.8495,4692.57,17.9685,13,83,0,0,13.3866
26.8595,4804.68,17.9685,14,83,0,0,13.3237
26.8694,4721.86,17.9685,13,83,0,0,13.5751
26.8882,3710.15,17.9685,13,83,0,0,13.5123
26.8895,3691.79,17.9685,13,83,0,0,13.5123
26.8994,4621.08,17.9685,12,83,0,0,13.7008
26.9095,5574.21,18.3591,13,83,0,0,13.3866
26.9195,5324.6,18.3591,13,83,0,0,13.3866
26.9475,4936.71,17.9685,13,83,0,0,13.3237
26.9494,4911.32,17.9685,13,83,0,0,13.3237
26.9595,4835.54,17.9685,13,84,0,0,13.4494
26.9695,4662.49,17.9685,13,83,0,0,13.3866
26.9795,4314.83,18.3591,14,83,0,0,13.4494
26.9895,4150.77,18.3591,13,83,0,0,13.5751
26.9995,4202.33,17.9685,13,84,0,0,13.5123
27.0104,4296.08,18.3591,13,84,0,0,13.5123
27.0195,4356.63,19.1404,13,84,0,0,13.3866
27.0295,4478.51,19.531,13,83,0,0,13.7008
27.0395,4308.58,19.531,14,83,0,0,13.4494
27.0495,3966.4,19.531,13,84,0,0,13.7008
27.0695,4384.36,23.0466,13,84,0,0,13.7008
27.0794,4262.1,24.6091,14,83,0,0,13.3866
27.0895,4589.05,25.7809,14,84,0,0,13.1352
27.0995,4832.41,26.5622,14,83,0,0,13.3237
27.1095,5033.58,25.7809,14,84,0,0,13.7636
27.1195,5219.13,25.7809,13,83,0,0,13.7008
27.1295,5020.69,23.0466,14,84,0,0,13.3237
27.1404,5364.83,18.3591,14,84,0,0,13.638
27.1495,4819.13,17.9685,14,84,0,0,13.638
27.1595,4587.1,18.7498,14,84,0,0,13.4494
27.1695,5267.18,26.9528,14,84,0,0,13.5751
27.1795,5355.07,26.9528,13,84,0,0,13.4494
27.1903,4908.97,26.9528,13,84,0,0,13.4494
27.1994,5471.47,26.9528,14,84,0,0,13.4494
27.2095,5407.8,26.9528,14,83,0,0,13.3237
27.2195,5518.35,26.9528,14,84,0,0,13.198
27.2295,5771.47,26.9528,14,84,0,0,13.7636
27.2403,6012.1,24.6091,14,84,0,0,13.5123
27.2495,5960.53,24.2184,13,84,0,0,13.7008
27.2595,6148.81,24.2184,14,84,0,0,13.5751
27.2695,6133.97,24.2184,13,84,0,0,13.3237
27.2795,6198.03,24.6091,13,84,0,0,13.2609
27.2902,6352.72,24.6091,14,84,0,0,13.638
27.2995,6281.24,24.2184,14,84,0,0,13.638
27.3094,6417.56,24.6091,14,84,0,0,13.4494
27.3195,6394.13,24.2184,14,84,0,0,13.3237
27.3295,6538.27,24.6091,14,84,0,0,13.4494
27.3403,6480.45,24.9997,14,84,0,0,13.5751
27.3495,6676.94,26.5622,14,84,0,0,13.7008
27.3594,6660.53,26.5622,14,84,0,0,13.7008
27.3696,6925.77,28.1246,14,84,0,0,13.1352
27.3796,6985.92,30.0777,14,84,0,0,13.638
27.3904,7459.75,34.3746,14,84,0,0,13.2609
27.4073,8014.04,37.4995,14,84,0,0,13.5751
27.4096,8076.54,38.2808,14,84,0,0,13.2609
27.4196,8462.09,39.4526,14,84,0,0,13.5123
27.4294,8726.54,19.1404,13,84,0,0,13.3237
27.4404,8001.54,17.9685,14,84,0,0,13.5123
27.4496,7630.06,17.9685,14,84,0,0,13.3866
27.4674,7533.97,17.9685,14,84,0,0,13.3866
27.4695,7468.73,17.9685,14,84,0,0,13.3866
27.4795,7135.92,17.9685,14,84,0,0,13.3866
27.4903,6945.3,17.9685,14,84,0,0,13.7636
27.4995,6635.53,19.1404,14,84,0,0,13.4494
27.5095,6621.86,26.9528,14,84,0,0,13.4494
27.5195,6832.41,28.5153,13,84,0,0,13.5751
27.5295,7185.14,31.2496,14,84,0,0,13.4494
27.5404,6992.17,31.2496,13,84,0,0,13.3866
27.5495,7436.7,32.0308,14,84,0,0,13.3866
27.5595,7469.12,26.1715,14,84,0,0,13.2609
27.5695,7576.55,21.0935,14,84,0,0,13.3237
27.5795,7053.89,19.9216,14,84,0,0,13.5751
27.5905,7048.42,19.531,14,84,0,0,13.4494
27.5996,7146.08,19.531,14,84,0,0,13.5123
27.6096,6837.48,19.1404,13,84,0,0,13.7008
27.6196,6818.73,19.531,13,84,0,0,13.3866
27.6296,6627.33,19.9216,13,83,0,0,13.3866
27.6405,6641.78,21.0935,14,84,0,0,13.638
27.6496,6647.25,21.4841,14,84,0,0,13.7636
27.6596,6819.12,23.0466,14,84,0,0,13.2609
27.6696,6738.27,24.9997,14,84,0,0,13.2609
27.6795,6596.86,24.9997,14,84,0,0,13.2609
27.6904,6739.83,24.6091,14,84,0,0,13.0095
27.6995,6963.66,23.0466,14,83,0,0,13.638
27.7095,6866.39,19.531,14,84,0,0,13.3866
27.7195,6600.77,19.531,13,83,0,0,13.2609
27.7295,6579.67,19.9216,14,83,0,0,13.3866
27.7495,6542.95,19.9216,14,83,0,0,13.2609
27.7595,6558.58,20.7029,13,84,0,0,13.5751
27.7695,6428.5,21.4841,14,84,0,0,13.5123
27.7795,6478.11,24.2184,14,83,0,0,13.4494
27.7895,6644.52,25.7809,14,84,0,0,13.3237
27.7995,6687.88,25.7809,14,83,0,0,13.1352
27.8096,6881.62,25.7809,13,84,0,0,13.7008
27.8205,7089.05,26.1715,14,83,0,0,13.2609
27.8296,7233.19,26.5622,14,84,0,0,13.5123
27.8396,7279.67,26.1715,14,84,0,0,13.3237
27.8496,7447.64,25.7809,13,84,0,0,13.5123
27.8596,7373.03,23.8278,14,83,0,0,13.5751
27.8795,6974.98,23.4372,14,84,0,0,13.5751
27.8895,7057.41,23.8278,14,84,0,0,13.4494
27.8995,6907.41,25.7809,14,84,0,0,13.7636
27.9095,7077.72,26.5622,13,84,0,0,13.3866
27.9195,7411.31,26.9528,14,84,0,0,13.4494
27.9294,7545.3,27.3434,14,83,0,0,13.5123
27.9395,7715.22,27.3434,14,84,0,0,13.3866
27.968,7148.81,21.8747,14,84,0,0,13.5123
27.9695,6982.8,21.8747,14,84,0,0,13.4494
27.9795,6755.84,23.0466,13,84,0,0,13.4494
27.9895,6935.14,25.7809,13,83,0,0,13.3237
27.9995,7293.73,26.9528,14,84,0,0,13.5751
28.0094,7344.12,28.9059,14,84,0,0,13.3866
28.0195,7543.73,28.9059,14,84,0,0,13.5123
28.0303,7814.04,28.9059,14,83,0,0,13.5123
28.0395,7696.86,26.9528,14,84,0,0,13.3866
28.0495,7780.06,27.3434,14,83,0,0,13.3866
28.0594,7844.51,24.9997,14,84,0,0,13.5123
28.0695,7596.08,23.4372,14,84,0,0,13.2609
28.0895,7007.02,24.2184,13,84,0,0,13.5751
28.0995,7088.66,24.9997,14,83,0,0,13.5751
28.1095,7524.2,26.5622,14,83,0,0,13.3237
28.1195,7605.45,26.9528,13,84,0,0,13.5123
28.1295,7396.08,26.5622,14,83,0,0,13.638
28.1474,7735.53,27.3434,14,83,0,0,13.3866
28.1495,7804.67,27.3434,14,83,0,0,13.3866
28.1603,8017.56,27.3434,14,83,0,0,13.4494
28.1695,7940.22,26.5622,14,83,0,0,13.4494
28.1874,7673.81,23.8278,14,83,0,0,13.3866
28.1895,7551.15,23.4372,14,84,0,0,13.2609
28.2074,7035.53,23.8278,14,84,0,0,13.5751
28.2103,7083.97,23.4372,14,84,0,0,13.5751
28.2273,7518.34,23.8278,14,83,0,0,13.2609
28.2295,7532.4,24.2184,14,84,0,0,13.3237
28.2395,7396.86,24.6091,14,84,0,0,13.3237
28.2495,7066.78,24.9997,14,84,0,0,13.5123
28.2603,7188.66,26.9528,14,84,0,0,13.3866
28.2695,7453.5,29.6871,14,83,0,0,13.4494
28.2795,7334.36,29.6871,14,84,0,0,13.4494
28.2895,7379.67,30.4684,14,84,0,0,13.3237
28.2995,7702.72,31.2496,14,83,0,0,13.3237
28.3103,7805.06,31.2496,15,84,0,0,13.4494
28.3272,8400.37,31.2496,14,83,0,0,13.5751
28.3295,8444.9,31.2496,14,83,0,0,13.5751
28.3394,8653.11,30.859,14,83,0,0,13.3866
28.3495,8748.81,23.0466,14,84,0,0,13.5123
28.3695,7903.11,24.2184,15,84,0,0,13.5123
28.3795,7414.83,28.9059,15,83,0,0,13.3866
28.3895,7637.87,30.0777,14,84,0,0,13.3866
28.3995,8308.57,31.2496,15,83,0,0,13.5123
28.4095,8413.26,31.2496,14,83,0,0,13.3237
28.4195,8036.31,31.6402,15,83,0,0,13.3866
28.4296,8135.92,34.3746,14,83,0,0,13.2609
28.4406,8581.23,35.5464,15,84,0,0,13.3866
28.4496,9116.39,35.5464,14,83,0,0,13.5751
28.4596,9308.57,32.8121,14,84,0,0,13.3866
28.4696,9348.03,28.5153,14,84,0,0,13.4494
28.4873,8970.29,26.5622,14,84,0,0,13.3866
28.4904,8858.96,26.1715,15,83,0,0,13.3866
28.4996,8614.43,27.3434,15,83,0,0,13.4494
28.5096,8506.23,30.0777,15,84,0,0,13.2609
28.5196,8630.84,35.937,14,84,0,0,13.5123
28.5295,9203.1,36.3277,14,84,0,0,13.2609
28.5404,9609.35,36.7183,14,84,0,0,13.198
28.5495,9673.42,36.3277,15,83,0,0,13.3237
28.5595,9491.78,35.1558,15,84,0,0,13.3866
28.5695,9321.07,34.7652,15,83,0,0,13.3866
28.5795,9069.9,34.7652,15,83,0,0,13.5751
28.5904,8935.14,38.6714,14,84,0,0,13.5123
28.5995,8994.51,26.5622,15,83,0,0,13.5751
28.6095,8529.28,21.0935,15,83,0,0,13.3237
28.6195,7362.48,19.1404,14,84,0,0,13.3237
28.6295,6760.53,17.9685,15,84,0,0,13.5123
28.6483,6215.22,17.9685,14,84,0,0,13.4494
28.6496,6146.08,17.9685,14,84,0,0,13.4494
28.6596,5844.91,17.9685,15,84,0,0,13.5123
28.6696,5739.83,19.531,15,84,0,0,13.5123
28.6796,5518.74,23.0466,15,84,0,0,13.638
28.6905,5663.66,43.7494,15,84,0,0,13.2609
28.7073,6640.22,42.9682,15,84,0,0,13.1352
28.7096,6676.16,42.9682,15,84,0,0,13.638
28.7196,6856.62,39.062,15,84,0,0,13.638
28.7296,7228.11,39.4526,15,84,0,0,13.2609
28.7405,7828.5,39.4526,15,84,0,0,13.5123
28.7495,8252.72,39.4526,14,84,0,0,13.2609
28.7673,8980.45,41.7963,15,83,0,0,13.3237
28.7695,9051.93,42.187,15,84,0,0,13.3237
28.7795,9513.26,45.3119,14,83,0,0,13.198
28.7903,9767.56,47.265,14,84,0,0,13.198
28.7994,10032.4,48.0463,15,83,0,0,13.5751
28.8095,9062.87,49.2181,14,84,0,0,13.5123
28.8195,6989.05,50.39,15,84,0,0,13.5751
28.8295,7354.28,50.39,15,84,0,0,13.5751
28.8405,8842.56,53.5149,15,84,0,0,13.4494
28.8494,8597.64,53.9056,15,84,0,0,13.1352
28.8594,8898.81,55.468,14,84,0,0,13.3866
28.8696,9374.98,56.6399,15,84,0,0,13.5123
28.8796,9778.1,56.2493,15,84,0,0,13.3866
28.8906,9722.63,51.5618,14,83,0,0,13.2609
28.9074,10017.6,44.1401,15,84,0,0,13.4494
28.9095,10160.5,43.3588,15,84,0,0,13.3866
28.9195,10044.5,39.062,14,84,0,0,13.2609
28.9295,10007,28.9059,15,84,0,0,13.3866
28.9495,8187.48,20.7029,15,84,0,0,13.3237
28.9672,6722.25,20.3122,14,84,0,0,13.5751
28.9695,6564.05,20.3122,14,83,0,0,13.5751
28.9794,6153.11,20.3122,15,84,0,0,13.198
28.9894,5995.69,20.3122,15,84,0,0,13.2609
29.0073,5505.46,21.4841,15,84,0,0,13.4494
29.0095,5257.8,21.8747,14,84,0,0,13.638
29.0195,4784.36,26.5622,15,84,0,0,13.4494
29.0295,5143.35,27.3434,14,84,0,0,13.3237
29.0395,6015.22,24.2184,15,84,0,0,13.5123
29.0495,6548.42,28.1246,14,84,0,0,13.4494
29.0595,7115.61,36.3277,15,84,0,0,13.7636
29.0703,7608.97,37.4995,15,84,0,0,13.5123
29.0795,8455.06,38.6714,14,84,0,0,13.5123
29.0895,9110.14,37.4995,15,84,0,0,13.2609
29.0995,9083.57,31.2496,15,84,0,0,13.4494
29.1095,8224.59,17.9685,15,84,0,0,13.4494
29.1202,7224.59,17.9685,15,84,0,0,13.3237
29.1295,7353.11,20.7029,15,84,0,0,13.4494
29.1395,7174.2,21.0935,15,84,0,0,13.3866
29.1495,6486.7,21.0935,14,85,0,0,13.5751
29.1595,5779.28,21.0935,15,84,0,0,13.5751
29.1703,5411.71,20.7029,15,84,0,0,13.5123
29.1795,5587.88,20.7029,15,85,0,0,13.5751
29.1895,6619.13,21.4841,15,85,0,0,13.2609
29.1995,6801.16,21.4841,15,84,0,0,13.3237
29.2095,6095.69,18.7498,15,85,0,0,13.3237
29.2203,6035.14,18.7498,15,85,0,0,13.3237
29.2294,6138.66,18.7498,15,85,0,0,13.7636
29.2395,6158.97,18.3591,15,84,0,0,13.5751
29.2495,5960.92,18.3591,14,84,0,0,13.5123
29.2595,5785.92,17.9685,15,85,0,0,13.3237
29.2703,5808.19,18.3591,15,84,0,0,13.4494
29.2795,5559.75,17.9685,15,85,0,0,13.5123
29.2895,5329.28,17.9685,15,85,0,0,13.198
29.2995,5026.94,17.9685,15,85,0,0,13.5751
29.3095,4864.83,17.9685,15,84,0,0,13.5123
29.3203,5010.14,18.3591,15,84,0,0,13.3237
29.3295,5173.03,17.9685,14,85,0,0,13.5751
29.3395,5190.22,17.9685,14,85,0,0,13.2609
29.3495,4968.35,18.3591,15,85,0,0,13.3866
29.3674,5041.39,18.3591,14,84,0,0,13.7008
29.3706,5081.63,17.9685,15,84,0,0,13.7008
29.3795,5055.07,17.9685,14,85,0,0,13.3237
29.3894,4934.36,17.9685,15,85,0,0,13.5751
29.4074,4903.89,17.9685,15,85,0,0,13.2609
29.4095,4887.88,17.9685,14,84,0,0,13.2609
29.4283,4941,17.9685,15,84,0,0,13.4494
29.4295,4933.19,17.9685,15,85,0,0,13.5751
29.4395,4857.02,17.9685,14,85,0,0,13.8265
29.4495,4789.83,17.9685,15,85,0,0,13.7636
29.4595,4737.88,17.9685,15,85,0,0,13.3866
29.4703,4693.35,17.9685,15,85,0,0,13.3866
29.4796,4565.61,17.9685,15,85,0,0,13.638
29.4894,4437.88,17.9685,14,84,0,0,13.638
29.4996,4456.63,18.3591,15,85,0,0,13.1352
29.5096,4378.9,17.9685,15,85,0,0,13.3866
29.5204,4303.51,18.3591,15,84,0,0,13.2609
29.5296,4175.38,18.3591,15,85,0,0,13.4494
29.5396,3984.76,17.9685,14,85,0,0,13.3237
29.5496,3951.16,17.9685,15,85,0,0,13.4494
29.5594,4005.07,17.9685,14,85,0,0,13.2609
29.5704,4066.4,17.9685,15,85,0,0,13.198
29.5795,4054.68,17.9685,15,86,0,0,13.5751
29.5895,4084.76,18.3591,14,86,0,0,13.5123
29.5995,4020.3,17.9685,14,86,0,0,13.5123
29.6095,4066.79,18.3591,15,85,0,0,13.4494
29.6203,4050.38,18.3591,15,85,0,0,13.198
29.6295,4030.46,18.3591,15,84,0,0,13.198
29.6394,4050.38,17.9685,14,86,0,0,13.2609
